[32cBZcCYWscNUI3vjL6G3H1SqGfY9hS3zUShp6LTzYZVvrzeEDIZFe] esta na tabela, timestamp 54
[83ij1Blz7CII0FU0B7kZrmUqpCeTYJKTli1CGj2Y1MnKr8dXPIIgR1v5xcH3RdLcFaaML6VO9Rxu2HMtX7Kj0J4PETYCHpXZ9VWmVhb7rEos7uhbKnt5RNWs253r3T65G5nitkMIrVkZjWTiXBa6Y7mVoORjvh3tUqEeFULocnZJCGbCpVg3JgIldHKcUxtBtWPPVoWnF3G1WSEUwQ7oiZK5kqh7MhsgY4EyzZGs6DnVE7rZ1dQPxu] esta na tabela, timestamp 24
[vmAAvLHN4Q3nFs1emFTgQYlGL4wn1NBtCNQrPpq2wgmLtYoH4wvVeK3PFRxLe6e0vAnP9R8pkHNyN2A9ItDBQX5bkqKq99QuII8FwvTn7EvX27TknhR7L2JFl52t2j9okV4g15k1DYZ8rjscWvHeO9yce1QVDSKVEzri0bwSFJsY23VJlNlRu8c] esta na tabela, timestamp 8
[rnqybktHufvRlcab4tKtmCv7eEs0Lo9n7Xvm79yYos1xuOXCrVbvPhni7A3H01AGpN74qvwvGP4SuLoBXFW5GrXKcHyDEVoDDT5R4ZacHeZkifk4cAFZwkLdnETGa8oCgvuFeFEoRhK0Y2IIyflqdDKty8paZl9EwAUIt28JLBOsvzFnaKtBPoQoHN2NBVJEMwys] esta na tabela, timestamp 0
[iRB6FE81EzAJDVAIObCooll8VgMfprBAhYaQoMeIhJoh014I9kj7cMB6dSjC5NOJs8FnRtZDgWlU6Ge3VGi59ch] esta na tabela, timestamp 19
[WiMzOa7RRBlxHwIgXfdnz5Zr4ljyIrgt1pvyIwrtU9f5ofSGBi7fRAyxEBhGip3L9ZOE4xKVSHVREWQTUMDVoLhBJsdh1MSQy3eEcA0zAfDtgAO4TGbpLXgy6FIP0z6geIXUBmJsqfdQ3Hg2V7ihvVRYNtH0PdfexaQDTMdXoyeIdn9KIVJ4cbAuGkAjAiAs5QykuOY8wUQ9cvXEiNcDitPwsazZK0ulvwassJ3Om0RE2hv] esta na tabela, timestamp 7
[yGh9mq9hpVNsLUpnevb5LPsUcksfJ1aiBNkf6NrSRMpbjUj0ZdG9wqTrA8QWsbSKxu6SeKZu0WeszTg7WybrQO9icie4NoLrP6AD4shOzj52JcV6s6l8yiIpE] esta na tabela, timestamp 33
[lq3LYIl86gGi0ZpZ3] esta na tabela, timestamp 17
[4LIaio1CfX6] esta na tabela, timestamp 46
[IIBoHhchLRL4DH6202cw3KLZqzB1h1PhD17OJQonYB7stmpGkqFWMPg8A9pAWdRABPP9xplMdo0N25CVtXnLBtaALVObqujWkbC9i0MLyEEaPmo70H5IcZve76XTELjPuoZ4Hj9ZXzJq8jWb2Mbh3jMMmRV8oxx9qngNBT7nJ81] esta na tabela, timestamp 40
[6wURUUxzz1OyZsx3ri6KLSzygjJ1T1HxUrg0dwueDzbGub3OjhDZp47aVFPtzT99ESyHdzTfuODWWyBk9LayfFqLOrEIbDybPL4cr39Ez2aHcDFHTLH6R8] esta na tabela, timestamp 23
[BKvmwpJh13W4pjMTW3i6rXgEqijmKvq5TELyqzvi9kH6KSMwmj9ENmepv8XAPtYnbk0Byi93kIMsU] esta na tabela, timestamp 6
[9s0XgRjJwW4f1crVOcJCTQMzQzyj9ggmTLv9Zg3ZcBC2I1iNd469JSHqtUC2FAzpyXUiv6u2iYtC7qlSQR1XNlLRVvQdxXyd6xbPzATfdAKYXdJ5e19UMdvfBuw6w9aLiPvntwH4IzX6euj71XDcvhGzfzZMXn9IrhXES6py4w0xZUPy3i] esta na tabela, timestamp 27
[YiHqTNTYqstEKLy5VkfI0rBRhLBkKT1MMjlfUkhWdvyiSg6hpXcQRRPocM1bxRqB7hpcD4YPSUkJkBtkm50kL9DTwwxko9hV3pBR6i1066YZplpFcLaM7dXTp763eMwZ2zECrI4wmjKqQ9pP0ssfl1dxe7pRkIaFyBzGTdQhOCUn7g1G1CEzc02aZgjj] esta na tabela, timestamp 28
[kIAWvtK07TI6mjeD042J3Zn9l8mXh1zsVIRJKDUecX4eXChc7vYSEIBu22qP] esta na tabela, timestamp 10
[0Py9ZWWPpfnEWoQU9NaEpWGJ9Y21SyIatM2n3solJpQt5BN27O9Gvv2Qwjwhy5nJmffEO9UwL2w6zql4T6gSSTGIO9jx5PjtTMDJAfcubbsPtWau7NIxzhiOtGDZv1R] esta na tabela, timestamp 3
[9SdRG8yg9DSon88o93utdVEfvEnJK6NM03s2L6tODJ2qqAuUeqdxfdOZQEOwoXUxGJOcsBo7KGZFRrFqByD10XpwduoDvoW4gvB0q0WX5tYMQEzmxMOqQ8abAUb9Nz6TqXacXeIoCLWIyEGbz1A5ZkcmB8gduZUukrIMU] esta na tabela, timestamp 22
[7VED1o9anqcqid6XxesRCHlTvOQUnGr83ARh8XdMZ20jv12L01P6hVncc9Y6nbDhPooTqffOIHOLRExRKaRIYyM4XQSwCZfdOGdfsRAW3ERfDcazl0EcGLmFbhTFUIExYlnDEASeTqcVsnf9C56USgRWtZZJRkc] esta na tabela, timestamp 15
[1WyX6ixvA1Ryzlf7TCwrFZgSWvnjZg2nEKyTPDNI3t392yoIcUWtV6JphwPGPRR] esta na tabela, timestamp 42
[cRdMfhM9FjWQVVC9HiwrXgeRd23gwE07pG95Yk54Un60MK9kSiU00qNoiAAQbRw4SDz3VZh4ARptqT0IhZA7ztBgLZE6PEDYe0SoqSKCHngLzrYeqAkHywogudvKA4O7IonAxP8SXWtFJSpDCelioZgytoxfG4b5i5Uc2zZCoOvRi7WbZ33gPsinANi] esta na tabela, timestamp 4
[ZuBPkOKUbzNqVoP5VTTLqq9n37YyD8sd1eggQRtmoZEGgYL2ZDqzaOziSWCs7mKkKCgAL58YeSdceoXnUWrUC9FA1XmSoxDZwscAOfDGNrCa1rHgd8qcVOxuyiFWA5juoFpKubqcHApiWyzW60OktjOcKfKC25yTRCz29K6SRHuMgi4dy62Y1OMSHsfeLU5T7Bx3D0pi0y4zRSnUlF2Uz1N3Q] esta na tabela, timestamp 2
[rcSQCYAEjj3rAnvryHh2nvUxqWEu0m01knlhMQIRZcAnqWStgtafZ75eRxRB3xuo8E51mCJxmi569Lrxzdc39VhvfifgYgiidfWhFK1QblOwCjAX7WseJ4gscwjkQ0RTvBakcrO3NhC18DUAf1Yezsj6sT5n7AboVbPCizjloxmCF0WidMnKoRc6NljZV5ATDAwOSZKwW7X0BppNiPGMDoJJXalNtgDLioRjQgjv0f911Kfmf5s7] esta na tabela, timestamp 37
[fuDB667DRhYvMtMgFmJdIpm] esta na tabela, timestamp 35
[DaGsfhy3M9WmOPzLRyH0voHd3zJKq6mXnRHmQwEKMCLeZ2sOGmXZXBuJHoV4B7hc5iJcQ1ejWEPDPXme5XkLcgACEvII6qYDJ44msW2QZ] esta na tabela, timestamp 11
[n810ZijbLgEHUGNHYl3TfIKh9Se9ruzn7b6kK1vRYVxWphIY1Re7v6zK0oGMNylDHaNn6KeOpot4n6Cqg8c8ysvuM4Fzyp6DrOXMsfzdHdaCOjxvzqIXx1zvAMZoEhTOV3bXXFOue] esta na tabela, timestamp 1
[CYmb2AYU41zbM0XJBJMKcmn4vjqQhIMBHxYWRg7uxHRYY1quZwVliuafcS7eJS6qNVSaSyA2RTDsQarunJ0xb95Tcgcv6zrENSpmBkegPiuFCkXpNUW4jJvoCgoB7tkVRalAl38cNVTewQr5p8BXAON10JdGxGTNW6mB] esta na tabela, timestamp 18
[YKQJRjcxO5myyTbntefBCrqnAcQJkKNTfKJtfuN4cNbGvS5ib9znYfHOXptriSd5z] esta na tabela, timestamp 31
[r4rvNk9JxPcg2wyzMmdXWpC5uy5l1bVXBy9JjlwwuAfKuubsrfZKmmfUarr2fya0KwEqtf26JD3CrM8AWVejTvm6m9LFded0Hq6ulc9S0X16eT8vL3w40AuOzxzCeJ9mfI8] esta na tabela, timestamp 41
[wnRC0EZCSz0LO7ZKKOcmjcKueb0oCD5CTggLMUy8] esta na tabela, timestamp 13
[DteiSgLYkhszTvTDARnL3nZ8TRWWvk7Fqug7HtgU9yyiKwVm93yZhM] esta na tabela, timestamp 44
[pv719alRwWjM6h7TUIZ1P] esta na tabela, timestamp 5
[Yf8mHOg7o5Mm6hsUVc69NweCtBHrH7RPD7WDPFcqrRlPQxZOYmh5ue7r9VBw6ls1qCUEJPSSQqrTtbPAyziEBsON0nH6waCPYgtLUdlZTkkMWz63brx2h9QSy51zyiIKcGdEykT6xj5iL9ilqHgHPPJtOtyIunFLoaQ27T0dv6lJyF1bNvXfSIWbUzVgYvsKVMrFVLJmZrvLeYpPcJvfV9EsBj4xQbMbDjs05Kj] esta na tabela, timestamp 14
[youCJhSRqjcdrPMoEH6t7pk8IfPLrT8QASXDwa0vZyXpZJCQNtU3p9f8KPninxcZBUVIKsIz5Dls3cZrnI4FvhjZouG2OYsJu9A1bLUJUrPHCa2XZxc9BAHCUpzVgOHH1Js736sf2cVz3cxkZRqBov1msiw7t7jpjSQe2ZQLgefIjUXqBzNRkfFnEOQsRIfTzoMk7a3KMIpKSqrZZd] esta na tabela, timestamp 39
[z44HuPFcEuGr7tZZNYtsMkiaZukGKxhvMeKI54aSgWIZy0kvGOqeqPrGqCqtboFRpn6FrE4IaqfVFv9opnlbn0UQZwIaxJ2PZqk9rSVTHT2ZjzQwauiWMe4mtLtBQDRdBPPPpMywTjcZpjINw3ao4FjyiI3o7jV6Ux231crpQnK399m3NdPE8Qj3OZOO2dzFzsijFe3G1JHeLMIVmjDBNRdjoHgnv7SjMSN3yFKNopyboy] esta na tabela, timestamp 36
[1vYi86DQ0mPQTkLxLnYBMCrsTYgvQA9sWbYbkGQ5xfHuj9vfMlWFzHjUQAwr6bEsSDMGYU27DuTL9FMSG8HejKfDcoGpGp4IUHOg6PY9V9b] esta na tabela, timestamp 26
[ZDdKvTDGEjAM3sitETOE4d2UG] esta na tabela, timestamp 9
[Je5XMU1mRocHqZrvTkOd7yxeg4HuN5Z19t6eLAfr0hbBPO8DAf6FDHt9tqGzpYkZIMenzkYLtWBZwEnFnLmQL2LGcFqm5AdwSo] esta na tabela, timestamp 38
[tDQ1DDr9ZKFE2yJvzL1pJWIhZO1oiVdvCIo3RFF9jCWTfW13wv18D77c9fgemjmpaUYbzT7XGLpVbXt0j6qXeN64Bjll1uWG2HyucL1ZrFzrI7sCY6khhZ3Vi6Spzv3tNmfGWDjtY1LNTLrJrgsTGBkU90fFswKbO7cgR21L25JenBW23pKQLPRzcQix5a0dRJfcQEkX9Z0W221ZeYs7iiB3pkwgImTDch] esta na tabela, timestamp 43
[CSD00Yk1p7IsRyongNHqaw0jxJQvqJB3GHy1ku3T] esta na tabela, timestamp 29
[G3FqWkB437cldTxqyY3ccO6Ap7kum6qbjXgflwVGrFadeXgCpYp8ldA2EsvtrT8RyTx1ctsjg07yS9dZ3EYmtzJNUm0X1zDynKT0e9wsQYu4uoqPVljHd9eZ95W4TcU4ycO7fLiVj6CGPDLtpR6G0wUTAdhKQwZJh5SNL1d0gdMDHm] esta na tabela, timestamp 16
[Q1SlH9UCB4fnQdkDonmNQTBVL8O2vVQiymVyqSzdy9L67WIZeJ1PgoOV] esta na tabela, timestamp 32
[bSkGt1QgFOX2pqmCXNCuCzwAi0Wi0pqknr8s6bMhPwMV0gI7MUpouXwGWU54PLQ8p93pByRz7OyvMyyGPPlUV9oGccOClhqGrUyS89OaTGiHvwNsnljhi3joBZioDK3DmovDYwb7eKoGxGt68t1ShdbdVduuOGpNniJuxxYfs9GYKn0YHU48vP5gfcu35qc8xCEi] esta na tabela, timestamp 21
[B9YCX97T] nao esta na tabela
[UF013IKYhfBRgpPljx9gzxqaJX4kCAznTIjsmcWcc21TPAyVpSckFrwkfeZdXulHMlA1oINPjG1tG3hUCQDuZUftFVFdlMzOqe5U1YwM9q9TEQY8JTKjvVZL6ZPh5f4ORaAe85zhk1wLtCG1Z9BuBWAZ1vXA74fwRkwPjhwBEWz5e01thnqlpDlfKVBOTDQd6A3UiJhvMU1gB973n3QYfI0UyuyQ9TTWfKewmOq178j] esta na tabela, timestamp 10
[5dWacKNSZ8jiyFHy6Zrx6hbLaXjUPwqKHFKNz2w07hRw45DroZh7uMfnLu09BBPEHQWVXqzSIiO3MUt3NjjmUe0OJNYRHgeaF3eNi1HYjEmMoIaEVRGcKsfkdc3djr7hFIiS1VpslRMePaloJA1G] esta na tabela, timestamp 47
[daLX6o3QGLIWSbH7KKsxwh8SdKZqtsG3TISF1FhugTgmeykcW6n14luVprHbES3iTO5mX2kOQxIQI85UX61uoYnRwh2BMZlOO9xQqHcMmPZ3sGmSYDHSedyvlcuaSYzzx3iXgXtI0CpSiD6VyVSuM1GhS0xbFj6uDq3xKVAY2BC5ay] esta na tabela, timestamp 35
[4z1yjZv8eBIkEJikkJvMsxBOwlKMxEIQGksldsIfMWFM3ee5OJxq00UMrFviEIMxY6aLegF7Byt7jFMl8ltmtK2vEHZC2gkv3EL] esta na tabela, timestamp 34
[DOqsYH3XTymBN0cdH5RLoYm4RcWlVubx0iscBvIuqGrKAgWl2WIu1ZVfWVVlHPMRQdZxc2NfoCNj1f] esta na tabela, timestamp 36
[CJVQLSlZM3VSQuT8hvOrdf1EXLcnsr7Vl527sxc84lmRvej0g6GFhqfxtn] esta na tabela, timestamp 21
[9UR0qBixiQ9HdYOod9i8jTIvchqRvatycewVOgvGDQoE7q4Op9RurGDNNuQ9q87y3GocomrMGMjRtnUqOTeZLRPrjUx3MR] esta na tabela, timestamp 46
[Of4OiTyIF3iHCpWSfzFxnBZYRDPIDs1sNSQD1pZFouIg2kc0sA3ITyC6nNVAQZduWLJJ4ERTWCmoGVHxHMDEJlOTWn1MdmTbyLiQ36B6zOCZquGEz76KqVprBaBT0GHePUuaI6PBuixV10ioZifE8U3I8OuCtOeF4MwWwtqapD9TYJk5Q4qR] esta na tabela, timestamp 49
[Otm2VcBkA3MwVl3W3A60svW0y5YZ6C9U5BPSiiEiuOSxV3mk2t5NYqwKK8LkTdvDtZuKeHYPKWpmF2ApDoLTt0L2A5I4OqhRXkGpg09Wco5ezLb0EKY0Os6xWPx0OTvtl5W4T8fTKYcr0RTpYGA8GF7JcVIY6bqZVv7iFb61oQB99M8tn6KzjczTfjPDvhh8YImYl6DYIyWm70IUfkmRM7oS7XAyqTDkFiEAUG66kqbtGhyIhf5qfN05] esta na tabela, timestamp 48
[n1g6lgHKmNCT1vIiBxlvvqRPSwoNi9XI55q3vMwB5SyQpdhowFh6x0nJaIOxVmKfn32BHPbaxZGBUkG5Usezk6nurfTfltlF9UaHMvY9Aq8hEVFAWTXtAorxzUJu5Qhm52gOXyyBBADqk2KQhfFAco84nFaxS14itr2jbVoAz8GkswheRunyekIJm5fPYMlkxq6L8Xh2BFIKXWgFDZsqE7] esta na tabela, timestamp 9
[CFyXh0w2IYKXOMu7FcQhcEAK7xS4mdeA2Qcgdbhix0U81tXWspaL2oFZaD2nKaRIo7] esta na tabela, timestamp 40
[9PKQeYKcZMNpJrdrtNixq1UXoDN9Xuise60VR4xbDl4pDPPI0NN0Rw3XdRSuGvp7rEQnG7G816XlYO43xWUA4OX9BRJZBKIhAARpP1GVlj9aYo2DepEwmjZq1B4Iosk7319gWIAIeVauvhEHlVqAhqnhd6HTT8shv52gZZPx6jqCGjpg1Co6mWMSZXXERB7GtAQHg76GOkX4QV5jZ69LwQzasJ0QhjZAXXH] esta na tabela, timestamp 15
[0vXcAeuOPrg1YQV3SJcbBZLpdYJuvxFbI2sihsgv8sCNausSTOEftZcqvUK4bDbS2nC14BkqtR7LP8NnGrJCPsu3Q4F4xCmZft4msAunUYKn6m9AbR1hgNPIg0F0cEsJ7NHowA7JADFz9pb1V5vXHUdFE93nQq6njkoODkr4KnL] esta na tabela, timestamp 23
[0yJSJS5] esta na tabela, timestamp 26
[oGbK3Yxcyl0WPix7l1gy2x4eazotQDEFjWuVo0T1its8OVpkKhfmKCvr5hZy9hVBaR9sEPUnA9c2aKci9vBp76wYutX4cKg7eCrBOKuPMgQyuhahUrCYC8tp3nT1Oy0jS4aY9k7VkeKrCe2r3wPtkME] esta na tabela, timestamp 38
[DIvKM51q9Q1fGknLO55ZmIdhd1uMhjYVGylusNGzFp30BEVS2QC8if6awtv8yp6pnaF8Zaeu44zgZYCmwAxTQF6cyAAc56VRNsQb7OBbCKRqsh2UVSa67TtudeTvAmubur0PbT] esta na tabela, timestamp 37
[DrGS4M1DITdEcHzNZyOWTOT9p8AeCixx88WQh9s8lEbYzbQxPLrN0aYSDdLkV2aPsNAKq9noesQQGn9E3Icwgle2e0fE0Mueuq0RojDCxlyM6xtXiOQ5D1NPXsjGxG] esta na tabela, timestamp 0
[zdWhokbhN7eFIPZR3MavfuhwLjxm] esta na tabela, timestamp 45
[91XNJS1MKW81eoxi1aPFqTyTrczhxVYDIuRWrkMSvhg5Ao1Y4vNsU7wbbPM4bE1aHlcLuu7XdGAkTEovjKbXrbEw7Q3Twl37uYkQ1YiviFl7n4esN2f7QPPBz6BFUT1O3u4UFb0xXsWddLY8] esta na tabela, timestamp 51
[zd9Ag3I1tWXPDap2gG7Mkt0RcqxP9UACbWPtfnTJTkqgx7xQF68OpjNrfYzXU4lbztjhQvlIgEnkLGT46DkysaNDoejivXveRPPxv] esta na tabela, timestamp 17
[DyVhKpaQN1seSrLFusopCFKBXJxtBY5B5Tb5iRaV9ZH8] esta na tabela, timestamp 5
[Uio5aAlqKN5yE0wTn7cOzLBqBiqCrZCrZqMQPPKGyT9hdL8zF4H1qA] esta na tabela, timestamp 24
[Qu1S45tTvJaiML6SEuGgeNwEpf90nUN3eSXOoysymzLJgWVA9AFskOmhpXsUnjAmeSgu2PrZ8T0oriGl6pcmGeoKlcMskdnjp84owfHhMY0haoEgampE] esta na tabela, timestamp 12
[k3M0S8KVdc28usU] esta na tabela, timestamp 42
[SFw8sqk71aUxoUibzE8AkbvY1QpScRqCmQTkH5KEPlGPNeIBvTlaHLx2MTq] esta na tabela, timestamp 31
[i8izBI609yCJOQWhKJx7LRvtv5bAlvByE4cfY7umqGyGgpMmIEADyLYpYnVdAClg8VyV82QPdoiZfkev6WHGk3nVDuAYt8UnZ6SjCLxI9waP30Wl8oovLcE99UdEnL01NbM6eDSuXngMLBpZqduB8I7XbJf05EPoGwFCDuDx] esta na tabela, timestamp 3
[VLE2eFjhnSPyxnypOWw6SjqYxhFX0xnNomIe7dOefFtnXX] esta na tabela, timestamp 2
[EouVVFlNcVeUDHXqIZiDc6Y4bx4JXc2ER6SYIqP6g1X7pjEJ92lryP1wLsNzIEu3qxycLib8IdfwLYimFoa0t] esta na tabela, timestamp 7
[jnz6urT2mE5EEVS4xQ5lFi1NSJnNWZemYuasf7ScYmUYYeSwXn36zVdQjXhk2IELpyfkc5WAYF7K7GiI9mDe7qP4wKk3RnRn0l0Ul9oHNagbxCr0IfGgb7JwDn4GGeFodNfWSIkHsJG7kAsNe4DghEbWd9X8IsbjiYWceSVYAFZZL5cEcuKA9ShR3BUQIdjuTr58ucsDeQoHPvIRhcTZ2plX4ypCaqmtAtkZK9bm4S4BtvVRS6] esta na tabela, timestamp 16
[sElivriJIbV32b7gIthtTZZBtM43qSSIa6jBVfCmMkOukTc5w8lhKSfbvONUj2cMinruulH7ZIuo6] esta na tabela, timestamp 13
[mB6XbE9OlSARr2nhavT7QQSCzhS2n3qLDBMS3eqKzA76FfFpbwaLZn16Uq5otWP2kq1nchXIfebITbS46Wg3Ju6rnMXCSS6ns64YgD05kZC09iQQkFDpEh6jLORYmpsiFuQcMTUXrZJThwBkbvo1IXYEud5CiPeIpKgSISvM9qLfrcev7shKp5sTii0Ega3bu99CkmTMnN4KKRVgwYNJrCJvIPfsfxPiojfHH7Al1ZAIcLSdLKr6ml] esta na tabela, timestamp 11
[BI3JgM2zFuoQaUmd8JfXLlhppPw8UR2OdRKcGdSJurHCMh3kwPvcWbD81NW9wzyOMMgFQ9JFbCg3Z9h6fj6dNWT3Pf57AimUAxlw6BIA72T9bPUQZRtbEwYNq2BnKaitiTGQyMjHuq4flBW] esta na tabela, timestamp 20
[dhSWPmEAYrE4vBmiMGX4ZOmqulDf9Xtjgn6L6nyLABYXknG3PSHFz1Db8ErSf3nxpuL3o7fd5WG6qwLmBzBwCb3NNDf31S2jm] esta na tabela, timestamp 43
[WZhXORUIgeFgBOWVD57czr1GbRYsl9OCyxctkeSrAIi0MEQBKuQXhIjAHUGC] esta na tabela, timestamp 30
[ZkZ8Zd8qdaRsEHsY6tPCXO12ycl6nXsiPvHnhJb2KqVENkrOgT5A0hqY2f3VFaoa21KkGjpQxkxwjj6NObYBin22yWbe20s90eW0zh9dKXNoSoK59SMI6ZmkTTECob2xIhBqJoinskmWwHz7OBRriQeyqILzfpxPcZUZuX8Ru] esta na tabela, timestamp 25
[LfxWtkgHmTUyeqMvf2y09z7iia61TwcduhyWEvITxjylU6ZfMaFAHD5P3QrGQTBBaUYuHxi4y7zX2Qj9g1kWCnivLC4i13NPOWi0sL7d3fXBWy0HHBI6KSQALoRxT1060HOMEAnQLNajbrUh3QyqA75qiFzYsHBCJeeelYc9Dc] esta na tabela, timestamp 50
[ly0kehAuRd3qoBd5] esta na tabela, timestamp 33
[m6YJbhU6O] esta na tabela, timestamp 4
[N4CJv3Qrp4xrLZoNYgpfCXGA4KDlFmOAmryEu6] esta na tabela, timestamp 22
[pyBfiRRFkZmjyZwWkvFyBfz0XfyAn7zsfQuf9BFy8zjDjpqmVTubDw65bLYOlL7MPZQ8M1StFzCP9s2hduiQMGWOkEVdmzDuSqZr1998otyhPQc1G0nFBqaGpoK6cic87gzmjwtF2] esta na tabela, timestamp 41
[VhS0qG1p8rx9Qpg1ihoPkugz3Ong5eO8o7lxlVlp2riEqdq0m3Qthpgkc7yBqSfhBRgltayRAqWho1496I3Ajvtv2bhfGwVvIeXxYVwQU9NkzColxINxkMXlWpL80jArZZYHZenSZzpDE2F3yxsOurQRLmoeCvAZObNE] esta na tabela, timestamp 8
[U9oZzrhCjJucUi6STrmAQLUQ9UyIcCW7yRhFxTa1dXAOUsBz31QELGCUznQvE1L7PTniboxaSVEgfig3cYOTDVZP0KPQiJRUJ9GVaJkZqWs] esta na tabela, timestamp 14
[gGskcQlx1BhBJ9NlM3bivwJ8Aqaz4FZyuKRkfdCQhLMV6MTG6dMZALKHYxe8ehb3wYmeSEVWnxaYYmcEpPVsvr5UZa5p1WYRz] esta na tabela, timestamp 18
[6j9uTTROKffvCv3L8tg6wYDNx6] esta na tabela, timestamp 44
[wlhmSBJS66R2JixaOxPmn] esta na tabela, timestamp 39
[JhDEJbMG0bmJBRWaQKvhRNCCFBY] esta na tabela, timestamp 28
[0EwQkm5Cd9K0zhhtiMdCYoMTkXQfY9BYx2AOmv2UfAwYghqcpVSsy0bm8IIyiv5dgsruFlU5rH6XXvXp1Kbjkedj2SfvaWBcfIm7XIMWyYiL6AW98] esta na tabela, timestamp 32
[sdGz6S0W2EBRUebv3EZ4C9h0GzxZrWfWPR7UyyROr884hW03vc6uMrWXXFaAbM32iXRnSpXSq88zQyLlVpTXMGDnsLIoLTu2oj3g96iUnsUezZCUX26eKGNlpvsbAvBUFJAaJK31gY468lgUbyXZTmKm3bPPjaVN1GPoSKXsqAFdQJu25xamIUp6HxJ7XWcptRBjSIJXXzW69sFdK87Pf3eFBDy9TgtHYtW9fLAi4vSS0kyFNyip] esta na tabela, timestamp 1
[TBDSpElLET1mbxOsAs1R3qm55MjsQJWHW3cDRSBRcxYMx1kqVfZRunEMPfXAkWEdrq] esta na tabela, timestamp 19
[C4RW7zcXn8QchaWZPkEguSVztNX1CYiIK8ILkucMl0xIj95Sdkf92z9G4ENlM2pImxvz7juXRaKzDnzqMLwOp4hdyGJKzIuLJFIdDf59JPLYXXcOSts1S1jZBpFS6Orxaml1tcj87Y0Nl4qTIUFIvWHBx1hlRMwyUJt4R4muf4QQGnapVEarp1uR6eNa0vtoxR] esta na tabela, timestamp 29
[1qEiKxI8weDu0yBBAhM05K2rJTfz2UYB5TQb229SRvoRuKON9f3SQaVPYogqGXDWsGQU38hjnARYqIhVfF9ZUAVlB7kKwl1v4o] esta na tabela, timestamp 27
[hyp9K1wURPpXhf3023lqS8qBeTBGKCzPxEmhBnQ7hpuVNn7BsXBzfrvQxuguh88TSP1wkdeVxwU8Iypp6Ri9eAm0FI6xzsQQwnoBBFFQtq76BOUEF] esta na tabela, timestamp 6
[UF013IKYHFBRGPPLJX9GZXQAJX4KCAZNTIJSMCWCC21TPAYVPSCKFRWKFEZDXULHMLA1OINPJG1TG3HUCQDUZUFTFVFDLMZOQE5U1YWM9Q9TEQY8JTKJVVZL6ZPH5F4ORAAE85ZHK1WLTCG1Z9BUBWAZ1VXA74FWRKWPJHWBEWZ5E01THNQLPDLFKVBOTDQD6A3UIJHVMU1GB973N3QYFI0UYUYQ9TTWFKEWMOQ178J] nao esta na tabela
